person_id,crash_id,gender,age,road_user,age_group
8588,20161161,Female,36,Motorcycle rider,26_to_39
8589,20165088,Male,16,Passenger,0_to_16
8590,20165158,Male,40,Driver,40_to_64
8591,20161194,Male,73,Pedestrian,65_to_74
8592,20165151,Female,45,Driver,40_to_64
8593,20161168,Male,12,Passenger,0_to_16
8594,20161167,Female,22,Pedestrian,17_to_25
8595,20165036,Male,15,Motorcycle rider,0_to_16
8596,20166006,Female,32,Pedestrian,26_to_39
8597,20165043,Male,39,Motorcycle rider,26_to_39
8598,20165117,Male,19,Driver,17_to_25
8599,20165126,Female,23,Driver,17_to_25
8600,20167031,Female,2,Passenger,0_to_16
8601,20161251,Male,66,Motorcycle rider,65_to_74
8602,20167023,Female,46,Passenger,40_to_64
8603,20161261,Male,37,Driver,26_to_39
8604,20161288,Male,25,Driver,17_to_25
8605,20161015,Female,45,Pedestrian,40_to_64
8606,20161235,Male,85,Driver,75_or_older
8607,20164006,Male,31,Motorcycle rider,26_to_39
8608,20161322,Male,22,Motorcycle rider,17_to_25
8609,20161226,Male,79,Pedestrian,75_or_older
8610,20165066,Male,45,Driver,40_to_64
8611,20161253,Male,86,Driver,75_or_older
8612,20164020,Male,23,Passenger,17_to_25
8613,20164020,Male,28,Driver,26_to_39
8614,20164020,Male,17,Passenger,17_to_25
8615,20164020,Male,22,Passenger,17_to_25
8616,20161250,Male,25,Pedestrian,17_to_25
8617,20161142,Female,87,Passenger,75_or_older
8618,20167038,Male,1,Passenger,0_to_16
8619,20167038,Female,22,Passenger,17_to_25
8620,20167035,Male,55,Driver,40_to_64
8621,20165089,Male,30,Motorcycle rider,26_to_39
8622,20165041,Male,34,Motorcycle rider,26_to_39
8623,20165011,Male,39,Driver,26_to_39
8624,20165136,Female,41,Driver,40_to_64
8625,20166029,Male,25,Pedestrian,17_to_25
8626,20161042,Male,11,Passenger,0_to_16
8627,20164052,Male,43,Driver,40_to_64
8628,20164008,Male,72,Driver,65_to_74
8629,20161214,Male,50,Motorcycle rider,40_to_64
8630,20168008,Male,36,Motorcycle rider,26_to_39
8631,20165156,Female,37,Driver,26_to_39
8632,20165156,Female,14,Passenger,0_to_16
8633,20161086,Female,72,Driver,65_to_74
8634,20165077,Female,44,Motorcycle rider,40_to_64
8635,20161076,Male,3,Passenger,0_to_16
8636,20161232,Male,28,Driver,26_to_39
8637,20165168,Female,26,Driver,26_to_39
8638,20165078,Female,52,Pedestrian,40_to_64
8639,20165119,Female,32,Driver,26_to_39
8640,20165003,Male,81,Pedestrian,75_or_older
8641,20164062,Male,80,Driver,75_or_older
8642,20161055,Male,69,Driver,65_to_74
8643,20161099,Male,26,Driver,26_to_39
8644,20161179,Female,49,Driver,40_to_64
8645,20165160,Female,40,Driver,40_to_64
8646,20161053,Female,26,Pedestrian,26_to_39
8647,20161354,Male,22,Driver,17_to_25
8648,20161145,Male,85,Driver,75_or_older
8649,20161272,Male,23,Pedestrian,17_to_25
8650,20161223,Male,44,Motorcycle rider,40_to_64
8651,20161035,Male,59,Pedal cyclist,40_to_64
8652,20164071,Male,72,Pedestrian,65_to_74
8653,20161195,Male,24,Driver,17_to_25
8654,20164057,Male,45,Pedestrian,40_to_64
8655,20164016,Male,76,Driver,75_or_older
8656,20165087,Male,75,Driver,75_or_older
8657,20166002,Male,59,Motorcycle rider,40_to_64
8658,20161047,Female,48,Driver,40_to_64
8659,20161047,Male,61,Driver,40_to_64
8660,20161017,Male,43,Motorcycle rider,40_to_64
8661,20167018,Male,45,Driver,40_to_64
8662,20167013,Male,46,Pedestrian,40_to_64
8663,20167040,Male,23,Driver,17_to_25
8664,20166021,Male,48,Motorcycle rider,40_to_64
8665,20161089,Male,18,Passenger,17_to_25
8666,20161089,Male,17,Driver,17_to_25
8667,20161202,Male,22,Motorcycle rider,17_to_25
8668,20161071,Male,14,Motorcycle rider,0_to_16
8669,20164017,Male,71,Pedestrian,65_to_74
8670,20164059,Female,52,Driver,40_to_64
8671,20165023,Male,47,Motorcycle rider,40_to_64
8672,20161273,Male,40,Driver,40_to_64
8673,20165121,Male,28,Passenger,26_to_39
8674,20165121,Male,15,Passenger,0_to_16
8675,20165121,Male,16,Driver,0_to_16
8676,20165138,Male,24,Passenger,17_to_25
8677,20165138,Female,20,Passenger,17_to_25
8678,20166030,Male,16,Motorcycle rider,0_to_16
8679,20161330,Male,27,Driver,26_to_39
8680,20164075,Female,66,Passenger,65_to_74
8681,20167037,Female,62,Passenger,40_to_64
8682,20164013,Male,22,Motorcycle rider,17_to_25
8683,20167016,Male,31,Passenger,26_to_39
8684,20167016,Male,25,Passenger,17_to_25
8685,20161336,Male,20,Passenger,17_to_25
8686,20165122,Female,37,Driver,26_to_39
8687,20165018,Male,45,Driver,40_to_64
8688,20165069,Male,29,Driver,26_to_39
8689,20165069,Female,26,Passenger,26_to_39
8690,20161090,Female,79,Pedestrian,75_or_older
8691,20161227,Male,69,Driver,65_to_74
8692,20161296,Male,57,Driver,40_to_64
8693,20164053,Female,8,Passenger,0_to_16
8694,20165167,Female,10,Motorcycle pillion passenger,0_to_16
8695,20168001,Male,24,Driver,17_to_25
8696,20161178,Male,59,Driver,40_to_64
8697,20161188,Male,73,Passenger,65_to_74
8698,20165170,Male,19,Motorcycle rider,17_to_25
8699,20161116,Male,46,Driver,40_to_64
8700,20161116,Male,49,Driver,40_to_64
8701,20165101,Male,41,Motorcycle rider,40_to_64
8702,20161352,Female,76,Passenger,75_or_older
8703,20161242,Female,31,Motorcycle rider,26_to_39
8704,20161356,Male,36,Motorcycle rider,26_to_39
8705,20168003,Female,63,Driver,40_to_64
8706,20165022,Male,17,Motorcycle rider,17_to_25
8707,20161143,Male,56,Pedestrian,40_to_64
8708,20167012,Female,27,Passenger,26_to_39
8709,20164049,Female,48,Driver,40_to_64
8710,20161238,Male,56,Motorcycle rider,40_to_64
8711,20164022,Male,72,Driver,65_to_74
8712,20161277,Male,50,Driver,40_to_64
8713,20161110,Male,37,Motorcycle rider,26_to_39
8714,20161209,Female,35,Driver,26_to_39
8715,20165071,Male,37,Motorcycle rider,26_to_39
8716,20161329,Male,36,Driver,26_to_39
8717,20165038,Male,48,Pedestrian,40_to_64
8718,20161081,Male,29,Driver,26_to_39
8719,20164065,Male,38,Driver,26_to_39
8720,20165128,Male,28,Motorcycle rider,26_to_39
8721,20165086,Male,53,Driver,40_to_64
8722,20166008,Female,20,Driver,17_to_25
8723,20161346,Male,21,Driver,17_to_25
8724,20161346,Male,41,Driver,40_to_64
8725,20161051,Male,85,Pedestrian,75_or_older
8726,20165097,Male,30,Motorcycle rider,26_to_39
8727,20161153,Male,17,Motorcycle rider,17_to_25
8728,20164023,Female,74,Driver,65_to_74
8729,20161308,Female,76,Passenger,75_or_older
8730,20161020,Male,36,Driver,26_to_39
8731,20161092,Female,68,Driver,65_to_74
8732,20168009,Male,20,Motorcycle rider,17_to_25
8733,20164031,Female,12,Passenger,0_to_16
8734,20161323,Female,91,Driver,75_or_older
8735,20161171,Female,84,Passenger,75_or_older
8736,20164034,Male,20,Driver,17_to_25
8737,20161100,Female,53,Passenger,40_to_64
8738,20161138,Male,53,Driver,40_to_64
8739,20165109,Male,65,Driver,65_to_74
8740,20161247,Male,50,Motorcycle rider,40_to_64
8741,20161207,Male,46,Driver,40_to_64
8742,20165149,Female,22,Driver,17_to_25
8743,20168011,Male,39,Driver,26_to_39
8744,20161279,Female,71,Driver,65_to_74
8745,20161181,Male,72,Driver,65_to_74
8746,20161003,Female,75,Passenger,75_or_older
8747,20161003,Male,72,Driver,65_to_74
8748,20161014,Male,82,Passenger,75_or_older
8749,20161170,Male,48,Pedestrian,40_to_64
8750,20161173,Male,79,Driver,75_or_older
8751,20165053,Male,43,Motorcycle rider,40_to_64
8752,20166016,Male,36,Driver,26_to_39
8753,20161292,Male,29,Motorcycle rider,26_to_39
8754,20161230,Male,22,Motorcycle rider,17_to_25
8755,20161026,Female,62,Driver,40_to_64
8756,20161278,Male,58,Driver,40_to_64
8757,20165085,Male,24,Driver,17_to_25
8758,20161215,Male,36,Motorcycle rider,26_to_39
8759,20161343,Male,43,Motorcycle rider,40_to_64
8760,20165007,Male,66,Passenger,65_to_74
8761,20165007,Female,60,Passenger,40_to_64
8762,20161245,Male,32,Driver,26_to_39
8763,20164035,Male,20,Pedestrian,17_to_25
8764,20161335,Male,25,Driver,17_to_25
8765,20166012,Male,79,Motorcycle rider,75_or_older
8766,20161198,Male,43,Motorcycle rider,40_to_64
8767,20166019,Female,84,Passenger,75_or_older
8768,20164056,Male,87,Driver,75_or_older
8769,20164060,Female,22,Driver,17_to_25
8770,20161169,Male,76,Driver,75_or_older
8771,20165146,Male,27,Motorcycle rider,26_to_39
8772,20166025,Female,2,Passenger,0_to_16
8773,20166025,Male,18,Driver,17_to_25
8774,20164063,Female,29,Passenger,26_to_39
8775,20161218,Male,86,Pedestrian,75_or_older
8776,20161339,Male,28,Pedestrian,26_to_39
8777,20165165,Male,71,Pedestrian,65_to_74
8778,20165102,Male,20,Driver,17_to_25
8779,20161203,Male,17,Passenger,17_to_25
8780,20161203,Male,22,Passenger,17_to_25
8781,20165157,Male,25,Driver,17_to_25
8782,20161149,Female,23,Passenger,17_to_25
8783,20161302,Male,18,Driver,17_to_25
8784,20164039,Male,54,Pedestrian,40_to_64
8785,20165010,Female,41,Motorcycle rider,40_to_64
8786,20161112,Male,20,Motorcycle rider,17_to_25
8787,20161056,Male,48,Pedestrian,40_to_64
8788,20161291,Male,65,Driver,65_to_74
8789,20161029,Male,28,Driver,26_to_39
8790,20165024,Female,24,Passenger,17_to_25
8791,20161338,Female,59,Motorcycle rider,40_to_64
8792,20161300,Male,73,Pedestrian,65_to_74
8793,20161219,Female,66,Pedal cyclist,65_to_74
8794,20161061,Male,15,Passenger,0_to_16
8795,20161031,Male,22,Driver,17_to_25
8796,20161206,Male,52,Driver,40_to_64
8797,20164041,Male,73,Pedal cyclist,65_to_74
8798,20161057,Male,96,Driver,75_or_older
8799,20165067,Male,88,Driver,75_or_older
8800,20164054,Male,34,Driver,26_to_39
8801,20161328,Male,10,Pedestrian,0_to_16
8802,20161028,Female,32,Pedestrian,26_to_39
8803,20165133,Female,20,Driver,17_to_25
8804,20161353,Male,47,Driver,40_to_64
8805,20161353,Male,53,Driver,40_to_64
8806,20167022,Male,27,Driver,26_to_39
8807,20161349,Male,21,Motorcycle rider,17_to_25
8808,20167024,Male,45,Driver,40_to_64
8809,20167024,Female,44,Passenger,40_to_64
8810,20161246,Female,32,Pedestrian,26_to_39
8811,20161108,Female,66,Driver,65_to_74
8812,20161176,Female,30,Driver,26_to_39
8813,20165050,Male,36,Driver,26_to_39
8814,20161289,Male,32,Pedestrian,26_to_39
8815,20161080,Male,21,Driver,17_to_25
8816,20164047,Male,41,Driver,40_to_64
8817,20161184,Female,51,Motorcycle rider,40_to_64
8818,20161268,Female,38,Passenger,26_to_39
8819,20161314,Male,31,Motorcycle rider,26_to_39
8820,20161248,Female,30,Driver,26_to_39
8821,20161091,Female,53,Passenger,40_to_64
8822,20165095,Male,22,Motorcycle rider,17_to_25
8823,20165009,Female,25,Passenger,17_to_25
8824,20161088,Female,54,Pedestrian,40_to_64
8825,20165103,Male,28,Driver,26_to_39
8826,20165103,Female,20,Passenger,17_to_25
8827,20165103,Female,21,Passenger,17_to_25
8828,20161234,Male,69,Driver,65_to_74
8829,20161205,Female,69,Pedestrian,65_to_74
8830,20165140,Male,66,Driver,65_to_74
8831,20164066,Male,47,Passenger,40_to_64
8832,20167011,Male,42,Pedestrian,40_to_64
8833,20165068,Male,54,Driver,40_to_64
8834,20161317,Male,20,Driver,17_to_25
8835,20164005,Female,48,Passenger,40_to_64
8836,20161225,Male,44,Motorcycle rider,40_to_64
8837,20165123,Male,84,Passenger,75_or_older
8838,20165123,Female,81,Driver,75_or_older
8839,20161052,Female,67,Driver,65_to_74
8840,20161033,Male,24,Driver,17_to_25
8841,20161019,Male,28,Motorcycle rider,26_to_39
8842,20165028,Male,40,Passenger,40_to_64
8843,20167001,Male,26,Driver,26_to_39
8844,20161156,Female,59,Driver,40_to_64
8845,20167033,Male,65,Driver,65_to_74
8846,20161193,Male,83,Driver,75_or_older
8847,20164015,Male,82,Passenger,75_or_older
8848,20165099,Male,44,Driver,40_to_64
8849,20165058,Male,40,Motorcycle rider,40_to_64
8850,20161059,Male,45,Driver,40_to_64
8851,20161147,Male,18,Motorcycle rider,17_to_25
8852,20161204,Female,18,Driver,17_to_25
8853,20164067,Male,25,Driver,17_to_25
8854,20165017,Male,43,Driver,40_to_64
8855,20164026,Male,59,Motorcycle rider,40_to_64
8856,20165031,Male,19,Motorcycle rider,17_to_25
8857,20161286,Male,66,Motorcycle rider,65_to_74
8858,20166023,Female,46,Pedestrian,40_to_64
8859,20165143,Female,78,Pedestrian,75_or_older
8860,20165037,Male,28,Driver,26_to_39
8861,20161075,Male,54,Driver,40_to_64
8862,20161075,Female,32,Passenger,26_to_39
8863,20165106,Male,28,Passenger,26_to_39
8864,20161216,Male,75,Driver,75_or_older
8865,20165150,Male,36,Driver,26_to_39
8866,20166001,Male,43,Pedestrian,40_to_64
8867,20167025,Male,36,Passenger,26_to_39
8868,20161152,Male,27,Driver,26_to_39
8869,20161063,Male,18,Driver,17_to_25
8870,20168006,Male,21,Driver,17_to_25
8871,20165073,Male,30,Driver,26_to_39
8872,20161041,Female,31,Passenger,26_to_39
8873,20164033,Male,17,Motorcycle rider,17_to_25
8874,20161109,Male,33,Motorcycle rider,26_to_39
8875,20161197,Male,39,Driver,26_to_39
8876,20161192,Male,45,Pedestrian,40_to_64
8877,20161130,Male,36,Pedestrian,26_to_39
8878,20165094,Male,42,Pedestrian,40_to_64
8879,20165046,Male,58,Driver,40_to_64
8880,20161131,Male,41,Passenger,40_to_64
8881,20164042,Male,22,Driver,17_to_25
8882,20161280,Male,67,Driver,65_to_74
8883,20161350,Female,74,Pedestrian,65_to_74
8884,20165054,Female,46,Motorcycle rider,40_to_64
8885,20161034,Male,61,Motorcycle rider,40_to_64
8886,20165152,Female,4,Passenger,0_to_16
8887,20161096,Male,17,Passenger,17_to_25
8888,20161128,Male,26,Passenger,26_to_39
8889,20161128,Male,28,Driver,26_to_39
8890,20165055,Male,52,Driver,40_to_64
8891,20161275,Male,32,Driver,26_to_39
8892,20161102,Male,39,Driver,26_to_39
8893,20161119,Male,22,Motorcycle rider,17_to_25
8894,20161119,Male,20,Motorcycle pillion passenger,17_to_25
8895,20161290,Male,50,Pedestrian,40_to_64
8896,20161162,Male,67,Motorcycle rider,65_to_74
8897,20165084,Male,12,Pedal cyclist,0_to_16
8898,20165090,Male,17,Driver,17_to_25
8899,20167028,Male,25,Driver,17_to_25
8900,20167015,Male,2,Passenger,0_to_16
8901,20161307,Male,72,Passenger,65_to_74
8902,20161344,Male,46,Motorcycle rider,40_to_64
8903,20165083,Male,52,Motorcycle rider,40_to_64
8904,20165144,Male,43,Driver,40_to_64
8905,20161304,Male,35,Driver,26_to_39
8906,20165005,Male,62,Driver,40_to_64
8907,20168005,Male,53,Driver,40_to_64
8908,20165056,Male,47,Pedestrian,40_to_64
8909,20161293,Male,45,Driver,40_to_64
8910,20161228,Female,63,Pedestrian,40_to_64
8911,20161243,Male,19,Pedestrian,17_to_25
8912,20161284,Male,3,Pedestrian,0_to_16
8913,20161326,Male,57,Driver,40_to_64
8914,20164003,Female,22,Driver,17_to_25
8915,20165001,Male,39,Motorcycle rider,26_to_39
8916,20161239,Male,16,Driver,0_to_16
8917,20161239,Male,14,Passenger,0_to_16
8918,20165029,Male,34,Pedestrian,26_to_39
8919,20161039,Male,44,Driver,40_to_64
8920,20161113,Male,16,Pedestrian,0_to_16
8921,20161258,Male,44,Motorcycle rider,40_to_64
8922,20161185,Female,28,Driver,26_to_39
8923,20161122,Male,60,Pedestrian,40_to_64
8924,20164051,Male,61,Pedestrian,40_to_64
8925,20161007,Male,41,Passenger,40_to_64
8926,20161146,Male,59,Driver,40_to_64
8927,20161240,Male,18,Motorcycle rider,17_to_25
8928,20164012,Male,22,Driver,17_to_25
8929,20161024,Male,46,Motorcycle rider,40_to_64
8930,20161269,Male,23,Driver,17_to_25
8931,20161157,Male,55,Motorcycle rider,40_to_64
8932,20164025,Male,46,Pedal cyclist,40_to_64
8933,20161067,Male,32,Driver,26_to_39
8934,20161095,Male,25,Driver,17_to_25
8935,20165064,Male,26,Driver,26_to_39
8936,20161044,Male,43,Driver,40_to_64
8937,20161137,Male,53,Driver,40_to_64
8938,20165048,Male,38,Driver,26_to_39
8939,20165051,Male,24,Driver,17_to_25
8940,20161101,Female,59,Pedestrian,40_to_64
8941,20165120,Female,76,Driver,75_or_older
8942,20161064,Male,52,Pedestrian,40_to_64
8943,20161172,Male,17,Pedestrian,17_to_25
8944,20167020,Female,48,Pedestrian,40_to_64
8945,20161325,Male,47,Driver,40_to_64
8946,20161005,Male,89,Pedestrian,75_or_older
8947,20165042,Male,19,Driver,17_to_25
8948,20164074,Female,26,Passenger,26_to_39
8949,20161148,Female,87,Pedestrian,75_or_older
8950,20161140,Male,58,Driver,40_to_64
8951,20161140,Male,41,Driver,40_to_64
8952,20164014,Female,87,Driver,75_or_older
8953,20166009,Female,16,Passenger,0_to_16
8954,20166009,Male,0,Passenger,0_to_16
8955,20164007,Male,38,Driver,26_to_39
8956,20165166,Female,25,Driver,17_to_25
8957,20161166,Male,74,Passenger,65_to_74
8958,20161166,Male,76,Driver,75_or_older
8959,20161123,Male,54,Driver,40_to_64
8960,20161186,Male,73,Pedal cyclist,65_to_74
8961,20161217,Male,76,Driver,75_or_older
8962,20161265,Male,49,Motorcycle rider,40_to_64
8963,20165061,Male,80,Pedestrian,75_or_older
8964,20161155,Female,60,Pedestrian,40_to_64
8965,20161210,Male,96,Pedestrian,75_or_older
8966,20167019,Male,34,Driver,26_to_39
8967,20167019,Female,34,Passenger,26_to_39
8968,20165013,Male,18,Driver,17_to_25
8969,20161254,Male,32,Pedestrian,26_to_39
8970,20161032,Male,16,Passenger,0_to_16
8971,20161032,Male,68,Passenger,65_to_74
8972,20161310,Female,67,Passenger,65_to_74
8973,20161196,Male,49,Driver,40_to_64
8974,20161001,Female,90,Passenger,75_or_older
8975,20166024,Male,79,Driver,75_or_older
8976,20164046,Male,83,Passenger,75_or_older
8977,20161097,Female,17,Driver,17_to_25
8978,20164001,Male,26,Passenger,26_to_39
8979,20164064,Male,28,Driver,26_to_39
8980,20161038,Male,23,Driver,17_to_25
8981,20161183,Male,36,Motorcycle rider,26_to_39
8982,20168007,Female,44,Pedestrian,40_to_64
8983,20165035,Male,70,Driver,65_to_74
8984,20165163,Male,42,Motorcycle rider,40_to_64
8985,20161319,Female,89,Driver,75_or_older
8986,20161180,Female,39,Pedestrian,26_to_39
8987,20161011,Male,27,Driver,26_to_39
8988,20161224,Female,33,Driver,26_to_39
8989,20161276,Male,24,Driver,17_to_25
8990,20161301,Male,53,Motorcycle rider,40_to_64
8991,20167039,Male,29,Motorcycle rider,26_to_39
8992,20161118,Male,60,Motorcycle rider,40_to_64
8993,20164030,Female,92,Passenger,75_or_older
8994,20161021,Male,62,Driver,40_to_64
8995,20167002,Male,7,Passenger,0_to_16
8996,20165164,Female,53,Motorcycle rider,40_to_64
8997,20161318,Male,48,Driver,40_to_64
8998,20165145,Male,45,Driver,40_to_64
8999,20165002,Male,38,Driver,26_to_39
9000,20164050,Male,39,Driver,26_to_39
9001,20165063,Male,35,Passenger,26_to_39
9002,20161062,Male,1,Passenger,0_to_16
9003,20161060,Male,52,Driver,40_to_64
9004,20161134,Male,40,Pedestrian,40_to_64
9005,20161002,Male,71,Pedestrian,65_to_74
9006,20166003,Male,39,Driver,26_to_39
9007,20161334,Male,51,Motorcycle rider,40_to_64
9008,20161065,Male,30,Driver,26_to_39
9009,20165112,Female,28,Driver,26_to_39
9010,20161049,Female,63,Driver,40_to_64
9011,20161299,Male,75,Pedestrian,75_or_older
9012,20165139,Female,57,Driver,40_to_64
9013,20164069,Male,93,Pedal cyclist,75_or_older
9014,20164072,Female,82,Passenger,75_or_older
9015,20161133,Male,46,Motorcycle rider,40_to_64
9016,20168010,Female,93,Driver,75_or_older
9017,20165100,Male,38,Driver,26_to_39
9018,20165100,Female,32,Driver,26_to_39
9019,20161342,Male,22,Motorcycle rider,17_to_25
9020,20165141,Male,1,Pedestrian,0_to_16
9021,20161069,Male,22,Driver,17_to_25
9022,20165091,Female,33,Driver,26_to_39
9023,20164061,Female,39,Driver,26_to_39
9024,20161309,Male,30,Driver,26_to_39
9025,20166007,Male,29,Driver,26_to_39
9026,20161009,Male,44,Driver,40_to_64
9027,20161199,Male,20,Pedestrian,17_to_25
9028,20166022,Male,46,Driver,40_to_64
9029,20161027,Female,82,Pedestrian,75_or_older
9030,20161295,Male,23,Driver,17_to_25
9031,20161093,Male,32,Driver,26_to_39
9032,20161093,Male,76,Driver,75_or_older
9033,20165047,Male,45,Motorcycle rider,40_to_64
9034,20164076,Female,23,Driver,17_to_25
9035,20161016,Male,53,Driver,40_to_64
9036,20161341,Female,43,Pedestrian,40_to_64
9037,20161098,Female,17,Driver,17_to_25
9038,20167021,Male,43,Motorcycle rider,40_to_64
9039,20161331,Male,22,Driver,17_to_25
9040,20161068,Male,71,Driver,65_to_74
9041,20161048,Male,23,Passenger,17_to_25
9042,20161048,Male,17,Passenger,17_to_25
9043,20161048,Male,21,Driver,17_to_25
9044,20161256,Female,69,Driver,65_to_74
9045,20161263,Male,47,Driver,40_to_64
9046,20161294,Male,20,Motorcycle rider,17_to_25
9047,20161175,Male,47,Driver,40_to_64
9048,20161315,Female,93,Passenger,75_or_older
9049,20161107,Male,77,Driver,75_or_older
9050,20164068,Female,5,Passenger,0_to_16
9051,20164068,Female,69,Driver,65_to_74
9052,20164068,Female,10,Passenger,0_to_16
9053,20164068,Male,70,Passenger,65_to_74
9054,20165135,Male,10,Passenger,0_to_16
9055,20165129,Male,19,Passenger,17_to_25
9056,20165129,Male,19,Driver,17_to_25
9057,20161187,Male,48,Motorcycle rider,40_to_64
9058,20161040,Male,13,Passenger,0_to_16
9059,20161174,Male,51,Motorcycle rider,40_to_64
9060,20161333,Male,26,Driver,26_to_39
9061,20161103,Male,62,Pedestrian,40_to_64
9062,20161150,Male,23,Driver,17_to_25
9063,20161139,Male,27,Driver,26_to_39
9064,20166033,Male,17,Motorcycle rider,17_to_25
9065,20161120,Male,1,Pedestrian,0_to_16
9066,20166031,Male,51,Driver,40_to_64
9067,20166015,Female,60,Passenger,40_to_64
9068,20166015,Female,36,Driver,26_to_39
9069,20161189,Male,33,Driver,26_to_39
9070,20166026,Male,71,Driver,65_to_74
9071,20167030,Male,68,Driver,65_to_74
9072,20161298,Female,19,Driver,17_to_25
9073,20161006,Female,54,Driver,40_to_64
9074,20164002,Male,24,Driver,17_to_25
9075,20161182,Female,18,Driver,17_to_25
9076,20164032,Male,75,Passenger,75_or_older
9077,20164036,Female,82,Driver,75_or_older
9078,20167026,Female,32,Passenger,26_to_39
9079,20161332,Male,45,Driver,40_to_64
9080,20161083,Male,81,Pedestrian,75_or_older
9081,20161287,Female,49,Driver,40_to_64
9082,20161287,Female,80,Passenger,75_or_older
9083,20161321,Female,15,Pedestrian,0_to_16
9084,20161237,Male,2,Pedestrian,0_to_16
9085,20161073,Male,79,Pedal cyclist,75_or_older
9086,20161126,Male,49,Driver,40_to_64
9087,20167003,Male,33,Pedestrian,26_to_39
9088,20165006,Male,35,Driver,26_to_39
9089,20161154,Male,46,Motorcycle rider,40_to_64
9090,20164058,Female,47,Driver,40_to_64
9091,20161260,Female,65,Pedestrian,65_to_74
9092,20161327,Male,59,Motorcycle rider,40_to_64
9093,20165021,Male,46,Driver,40_to_64
9094,20161337,Male,32,Driver,26_to_39
9095,20161127,Male,53,Driver,40_to_64
9096,20161313,Female,49,Driver,40_to_64
9097,20167004,Male,30,Driver,26_to_39
9098,20165116,Male,30,Driver,26_to_39
9099,20165142,Male,33,Motorcycle rider,26_to_39
9100,20161348,Male,46,Driver,40_to_64
9101,20161274,Female,44,Driver,40_to_64
9102,20161220,Male,26,Driver,26_to_39
9103,20164055,Female,76,Driver,75_or_older
9104,20165161,Male,70,Driver,65_to_74
9105,20161345,Female,25,Driver,17_to_25
9106,20161306,Male,17,Driver,17_to_25
9107,20167029,Male,37,Driver,26_to_39
9108,20164009,Male,41,Passenger,40_to_64
9109,20164019,Male,31,Motorcycle rider,26_to_39
9110,20161105,Female,22,Driver,17_to_25
9111,20165153,Male,48,Motorcycle rider,40_to_64
9112,20166010,Male,24,Motorcycle rider,17_to_25
9113,20165137,Male,29,Motorcycle rider,26_to_39
9114,20161104,Male,30,Motorcycle rider,26_to_39
9115,20161078,Male,60,Pedestrian,40_to_64
9116,20164040,Female,43,Passenger,40_to_64
9117,20164040,Male,47,Driver,40_to_64
9118,20165059,Male,26,Driver,26_to_39
9119,20165059,Male,26,Passenger,26_to_39
9120,20161241,Male,43,Driver,40_to_64
9121,20165059,Male,25,Passenger,17_to_25
9122,20161008,Male,76,Driver,75_or_older
9123,20165020,Male,23,Driver,17_to_25
9124,20161311,Male,82,Driver,75_or_older
9125,20165015,Female,20,Passenger,17_to_25
9126,20166018,Male,77,Driver,75_or_older
9127,20166014,Female,57,Motorcycle rider,40_to_64
9128,20161036,Male,18,Motorcycle rider,17_to_25
9129,20161165,Male,38,Driver,26_to_39
9130,20165044,Female,47,Driver,40_to_64
9131,20165044,Male,24,Driver,17_to_25
9132,20165044,Male,30,Passenger,26_to_39
9133,20161282,Male,27,Driver,26_to_39
9134,20165093,Male,36,Motorcycle rider,26_to_39
9135,20161201,Male,37,Driver,26_to_39
9136,20164024,Male,7,Pedestrian,0_to_16
9137,20164024,Male,89,Pedestrian,75_or_older
9138,20161022,Male,87,Driver,75_or_older
9139,20166017,Female,26,Passenger,26_to_39
9140,20161259,Female,84,Driver,75_or_older
9141,20164027,Male,61,Pedal cyclist,40_to_64
9142,20161347,Female,84,Passenger,75_or_older
9143,20161347,Male,82,Driver,75_or_older
9144,20165019,Male,64,Driver,40_to_64
9145,20165155,Male,43,Pedal cyclist,40_to_64
9146,20161030,Male,20,Driver,17_to_25
9147,20161158,Male,55,Driver,40_to_64
9148,20161114,Male,88,Driver,75_or_older
9149,20165075,Male,48,Driver,40_to_64
9150,20161355,Male,19,Driver,17_to_25
9151,20161121,Male,34,Driver,26_to_39
9152,20161012,Male,54,Driver,40_to_64
9153,20167006,Male,27,Motorcycle rider,26_to_39
9154,20161266,Female,69,Driver,65_to_74
9155,20168002,Male,25,Motorcycle rider,17_to_25
9156,20161316,Male,58,Driver,40_to_64
9157,20165148,Female,24,Driver,17_to_25
9158,20161281,Male,65,Motorcycle rider,65_to_74
9159,20161045,Female,19,Passenger,17_to_25
9160,20161200,Male,67,Pedestrian,65_to_74
9161,20161270,Male,18,Driver,17_to_25
9162,20165169,Male,24,Passenger,17_to_25
9163,20165169,Male,25,Passenger,17_to_25
9164,20161297,Female,40,Pedestrian,40_to_64
9165,20161213,Male,17,Driver,17_to_25
9166,20161285,Female,37,Passenger,26_to_39
9167,20161285,Female,36,Passenger,26_to_39
9168,20161285,Female,36,Passenger,26_to_39
9169,20161255,Female,22,Passenger,17_to_25
9170,20161324,Male,24,Driver,17_to_25
9171,20164038,Male,88,Pedal cyclist,75_or_older
9172,20161094,Male,60,Motorcycle rider,40_to_64
9173,20161305,Female,31,Motorcycle pillion passenger,26_to_39
9174,20161351,Female,65,Passenger,65_to_74
9175,20165026,Male,51,Motorcycle rider,40_to_64
9176,20161252,Male,67,Driver,65_to_74
9177,20161141,Female,82,Driver,75_or_older
9178,20161236,Male,48,Driver,40_to_64
9179,20165147,Male,34,Motorcycle rider,26_to_39
